location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,latest_day
Angola,AGO,2021-03-19,NA,NA,NA,NA,4577,NA,NA,NA,139,2021-05-12
Angola,AGO,2021-03-20,NA,NA,NA,NA,4870,NA,NA,NA,148,2021-05-12
Angola,AGO,2021-03-21,NA,NA,NA,NA,5163,NA,NA,NA,157,2021-05-12
Angola,AGO,2021-03-22,NA,NA,NA,NA,5457,NA,NA,NA,166,2021-05-12
Angola,AGO,2021-03-23,NA,NA,NA,NA,5750,NA,NA,NA,175,2021-05-12
Angola,AGO,2021-03-24,87022,87022,NA,NA,6044,0.26,0.26,NA,184,2021-05-12
Angola,AGO,2021-03-25,NA,NA,NA,NA,6681,NA,NA,NA,203,2021-05-12
Angola,AGO,2021-03-26,NA,NA,NA,NA,7025,NA,NA,NA,214,2021-05-12
Angola,AGO,2021-03-27,NA,NA,NA,NA,7369,NA,NA,NA,224,2021-05-12
Angola,AGO,2021-03-28,NA,NA,NA,NA,7713,NA,NA,NA,235,2021-05-12
Angola,AGO,2021-03-29,130750,130750,NA,NA,8057,0.4,0.4,NA,245,2021-05-12
Angola,AGO,2021-03-30,NA,NA,NA,NA,8060,NA,NA,NA,245,2021-05-12
Angola,AGO,2021-03-31,NA,NA,NA,NA,8062,NA,NA,NA,245,2021-05-12
Angola,AGO,2021-04-01,NA,NA,NA,NA,7720,NA,NA,NA,235,2021-05-12
Angola,AGO,2021-04-02,NA,NA,NA,NA,7379,NA,NA,NA,225,2021-05-12
Angola,AGO,2021-04-03,NA,NA,NA,NA,7037,NA,NA,NA,214,2021-05-12
Angola,AGO,2021-04-04,NA,NA,NA,NA,6695,NA,NA,NA,204,2021-05-12
Angola,AGO,2021-04-05,NA,NA,NA,NA,6354,NA,NA,NA,193,2021-05-12
Angola,AGO,2021-04-06,181578,181578,NA,NA,6354,0.55,0.55,NA,193,2021-05-12
Angola,AGO,2021-04-07,NA,NA,NA,NA,7271,NA,NA,NA,221,2021-05-12
Angola,AGO,2021-04-08,NA,NA,NA,NA,8188,NA,NA,NA,249,2021-05-12
Angola,AGO,2021-04-09,NA,NA,NA,NA,9105,NA,NA,NA,277,2021-05-12
Angola,AGO,2021-04-10,NA,NA,NA,NA,10022,NA,NA,NA,305,2021-05-12
Angola,AGO,2021-04-11,245442,245442,NA,NA,10939,0.75,0.75,NA,333,2021-05-12
Angola,AGO,2021-04-12,NA,NA,NA,NA,12710,NA,NA,NA,387,2021-05-12
Angola,AGO,2021-04-13,NA,NA,NA,NA,14481,NA,NA,NA,441,2021-05-12
Angola,AGO,2021-04-14,NA,NA,NA,NA,15335,NA,NA,NA,467,2021-05-12
Angola,AGO,2021-04-15,NA,NA,NA,NA,16189,NA,NA,NA,493,2021-05-12
Angola,AGO,2021-04-16,NA,NA,NA,NA,17043,NA,NA,NA,519,2021-05-12
Angola,AGO,2021-04-17,NA,NA,NA,NA,17897,NA,NA,NA,545,2021-05-12
Angola,AGO,2021-04-18,NA,NA,NA,NA,18751,NA,NA,NA,571,2021-05-12
Angola,AGO,2021-04-19,395447,395447,NA,NA,18751,1.2,1.2,NA,571,2021-05-12
Angola,AGO,2021-04-20,NA,NA,NA,NA,18247,NA,NA,NA,555,2021-05-12
Angola,AGO,2021-04-21,NA,NA,NA,NA,17743,NA,NA,NA,540,2021-05-12
Angola,AGO,2021-04-22,NA,NA,NA,NA,17240,NA,NA,NA,525,2021-05-12
Angola,AGO,2021-04-23,456349,456349,NA,NA,16736,1.39,1.39,NA,509,2021-05-12
Angola,AGO,2021-04-24,NA,NA,NA,NA,15337,NA,NA,NA,467,2021-05-12
Angola,AGO,2021-04-25,NA,NA,NA,NA,13939,NA,NA,NA,424,2021-05-12
Angola,AGO,2021-04-26,NA,NA,NA,NA,12540,NA,NA,NA,382,2021-05-12
Angola,AGO,2021-04-27,NA,NA,NA,NA,11645,NA,NA,NA,354,2021-05-12
Angola,AGO,2021-04-28,NA,NA,NA,NA,10750,NA,NA,NA,327,2021-05-12
Angola,AGO,2021-04-29,NA,NA,NA,NA,9854,NA,NA,NA,300,2021-05-12
Angola,AGO,2021-04-30,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-01,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-02,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-03,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-04,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-05,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-06,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-07,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-08,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-09,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-10,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-11,NA,NA,NA,NA,8959,NA,NA,NA,273,2021-05-12
Angola,AGO,2021-05-12,626572,586377,40195,NA,8959,1.91,1.78,0.12,273,2021-05-12
Botswana,BWA,2021-03-25,0,0,NA,NA,NA,0,0,NA,NA,2021-05-07
Botswana,BWA,2021-03-26,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-03-27,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-03-28,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-03-29,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-03-30,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-03-31,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-04-01,NA,NA,NA,NA,1618,NA,NA,NA,688,2021-05-07
Botswana,BWA,2021-04-02,12945,12945,NA,NA,1618,0.55,0.55,NA,688,2021-05-07
Botswana,BWA,2021-04-03,NA,NA,NA,NA,1486,NA,NA,NA,632,2021-05-07
Botswana,BWA,2021-04-04,NA,NA,NA,NA,1354,NA,NA,NA,576,2021-05-07
Botswana,BWA,2021-04-05,NA,NA,NA,NA,1222,NA,NA,NA,520,2021-05-07
Botswana,BWA,2021-04-06,NA,NA,NA,NA,1090,NA,NA,NA,464,2021-05-07
Botswana,BWA,2021-04-07,NA,NA,NA,NA,959,NA,NA,NA,408,2021-05-07
Botswana,BWA,2021-04-08,NA,NA,NA,NA,827,NA,NA,NA,352,2021-05-07
Botswana,BWA,2021-04-09,17808,17808,NA,NA,695,0.76,0.76,NA,296,2021-05-07
Botswana,BWA,2021-04-10,NA,NA,NA,NA,940,NA,NA,NA,400,2021-05-07
Botswana,BWA,2021-04-11,NA,NA,NA,NA,1185,NA,NA,NA,504,2021-05-07
Botswana,BWA,2021-04-12,25040,25040,NA,NA,1430,1.06,1.06,NA,608,2021-05-07
Botswana,BWA,2021-04-13,NA,NA,NA,NA,1746,NA,NA,NA,742,2021-05-07
Botswana,BWA,2021-04-14,NA,NA,NA,NA,2061,NA,NA,NA,876,2021-05-07
Botswana,BWA,2021-04-15,NA,NA,NA,NA,2377,NA,NA,NA,1011,2021-05-07
Botswana,BWA,2021-04-16,36652,36652,NA,NA,2692,1.56,1.56,NA,1145,2021-05-07
Botswana,BWA,2021-04-17,NA,NA,NA,NA,2584,NA,NA,NA,1099,2021-05-07
Botswana,BWA,2021-04-18,NA,NA,NA,NA,2476,NA,NA,NA,1053,2021-05-07
Botswana,BWA,2021-04-19,41612,41612,NA,NA,2367,1.77,1.77,NA,1007,2021-05-07
Botswana,BWA,2021-04-20,NA,NA,NA,NA,2151,NA,NA,NA,915,2021-05-07
Botswana,BWA,2021-04-21,NA,NA,NA,NA,1934,NA,NA,NA,822,2021-05-07
Botswana,BWA,2021-04-22,NA,NA,NA,NA,1718,NA,NA,NA,731,2021-05-07
Botswana,BWA,2021-04-23,47160,47160,NA,NA,1501,2.01,2.01,NA,638,2021-05-07
Botswana,BWA,2021-04-24,NA,NA,NA,NA,1325,NA,NA,NA,563,2021-05-07
Botswana,BWA,2021-04-25,NA,NA,NA,NA,1148,NA,NA,NA,488,2021-05-07
Botswana,BWA,2021-04-26,48411,48411,NA,NA,971,2.06,2.06,NA,413,2021-05-07
Botswana,BWA,2021-04-27,NA,NA,NA,NA,826,NA,NA,NA,351,2021-05-07
Botswana,BWA,2021-04-28,NA,NA,NA,NA,680,NA,NA,NA,289,2021-05-07
Botswana,BWA,2021-04-29,NA,NA,NA,NA,534,NA,NA,NA,227,2021-05-07
Botswana,BWA,2021-04-30,49882,49882,NA,NA,389,2.12,2.12,NA,165,2021-05-07
Botswana,BWA,2021-05-01,NA,NA,NA,NA,401,NA,NA,NA,171,2021-05-07
Botswana,BWA,2021-05-02,NA,NA,NA,NA,412,NA,NA,NA,175,2021-05-07
Botswana,BWA,2021-05-03,NA,NA,NA,NA,424,NA,NA,NA,180,2021-05-07
Botswana,BWA,2021-05-04,NA,NA,NA,NA,443,NA,NA,NA,188,2021-05-07
Botswana,BWA,2021-05-05,NA,NA,NA,NA,462,NA,NA,NA,196,2021-05-07
Botswana,BWA,2021-05-06,NA,NA,NA,NA,480,NA,NA,NA,204,2021-05-07
Botswana,BWA,2021-05-07,53375,53375,NA,NA,499,2.27,2.27,NA,212,2021-05-07
Cameroon,CMR,2021-04-11,0,0,NA,NA,NA,0,0,NA,NA,2021-04-29
Cameroon,CMR,2021-04-12,400,400,NA,400,400,0,0,NA,15,2021-04-29
Cameroon,CMR,2021-04-13,NA,NA,NA,NA,512,NA,NA,NA,19,2021-04-29
Cameroon,CMR,2021-04-14,NA,NA,NA,NA,549,NA,NA,NA,21,2021-04-29
Cameroon,CMR,2021-04-15,NA,NA,NA,NA,568,NA,NA,NA,21,2021-04-29
Cameroon,CMR,2021-04-16,NA,NA,NA,NA,579,NA,NA,NA,22,2021-04-29
Cameroon,CMR,2021-04-17,NA,NA,NA,NA,586,NA,NA,NA,22,2021-04-29
Cameroon,CMR,2021-04-18,NA,NA,NA,NA,592,NA,NA,NA,22,2021-04-29
Cameroon,CMR,2021-04-19,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-20,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-21,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-22,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-23,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-24,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-25,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-26,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-27,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-28,NA,NA,NA,NA,624,NA,NA,NA,24,2021-04-29
Cameroon,CMR,2021-04-29,11000,11000,NA,NA,624,0.04,0.04,NA,24,2021-04-29
Cape Verde,CPV,2021-03-18,0,0,NA,NA,NA,0,0,NA,NA,2021-05-12
Cape Verde,CPV,2021-03-19,NA,NA,NA,NA,364,NA,NA,NA,655,2021-05-12
Cape Verde,CPV,2021-03-20,NA,NA,NA,NA,364,NA,NA,NA,655,2021-05-12
Cape Verde,CPV,2021-03-21,NA,NA,NA,NA,364,NA,NA,NA,655,2021-05-12
Cape Verde,CPV,2021-03-22,NA,NA,NA,NA,364,NA,NA,NA,655,2021-05-12
Cape Verde,CPV,2021-03-23,NA,NA,NA,NA,364,NA,NA,NA,655,2021-05-12
Cape Verde,CPV,2021-03-24,2184,2184,NA,NA,364,0.39,0.39,NA,655,2021-05-12
Cape Verde,CPV,2021-03-25,NA,NA,NA,NA,368,NA,NA,NA,662,2021-05-12
Cape Verde,CPV,2021-03-26,NA,NA,NA,NA,372,NA,NA,NA,669,2021-05-12
Cape Verde,CPV,2021-03-27,NA,NA,NA,NA,375,NA,NA,NA,674,2021-05-12
Cape Verde,CPV,2021-03-28,NA,NA,NA,NA,379,NA,NA,NA,682,2021-05-12
Cape Verde,CPV,2021-03-29,NA,NA,NA,NA,383,NA,NA,NA,689,2021-05-12
Cape Verde,CPV,2021-03-30,NA,NA,NA,NA,387,NA,NA,NA,696,2021-05-12
Cape Verde,CPV,2021-03-31,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-01,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-02,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-03,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-04,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-05,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-06,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-07,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-08,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-09,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-10,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-11,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-12,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-13,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-14,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-15,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-16,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-17,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-18,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-19,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-20,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-21,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-22,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-23,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-24,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-25,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-26,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-27,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-28,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-29,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-04-30,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-01,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-02,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-03,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-04,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-05,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-06,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-07,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-08,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-09,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-10,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-11,NA,NA,NA,NA,390,NA,NA,NA,701,2021-05-12
Cape Verde,CPV,2021-05-12,21318,18650,2668,NA,390,3.83,3.35,0.48,701,2021-05-12
Congo,COG,2021-04-14,14297,14297,NA,NA,NA,0.26,0.26,NA,NA,2021-04-14
Cote d'Ivoire,CIV,2021-03-01,0,0,NA,NA,NA,0,0,NA,NA,2021-05-11
Cote d'Ivoire,CIV,2021-03-02,NA,NA,NA,NA,412,NA,NA,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-03,NA,NA,NA,NA,412,NA,NA,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-04,NA,NA,NA,NA,412,NA,NA,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-05,NA,NA,NA,NA,412,NA,NA,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-06,2058,2058,NA,NA,412,0.01,0.01,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-07,NA,NA,NA,NA,415,NA,NA,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-08,2924,2924,NA,NA,418,0.01,0.01,NA,16,2021-05-11
Cote d'Ivoire,CIV,2021-03-09,4363,4363,NA,1439,564,0.02,0.02,NA,21,2021-05-11
Cote d'Ivoire,CIV,2021-03-10,8802,8802,NA,4439,1140,0.03,0.03,NA,43,2021-05-11
Cote d'Ivoire,CIV,2021-03-11,NA,NA,NA,NA,1300,NA,NA,NA,49,2021-05-11
Cote d'Ivoire,CIV,2021-03-12,NA,NA,NA,NA,1460,NA,NA,NA,55,2021-05-11
Cote d'Ivoire,CIV,2021-03-13,NA,NA,NA,NA,1621,NA,NA,NA,61,2021-05-11
Cote d'Ivoire,CIV,2021-03-14,14937,14937,NA,NA,1778,0.06,0.06,NA,67,2021-05-11
Cote d'Ivoire,CIV,2021-03-15,15181,15181,NA,244,1751,0.06,0.06,NA,66,2021-05-11
Cote d'Ivoire,CIV,2021-03-16,17448,17448,NA,2267,1869,0.07,0.07,NA,71,2021-05-11
Cote d'Ivoire,CIV,2021-03-17,19113,19113,NA,1665,1473,0.07,0.07,NA,56,2021-05-11
Cote d'Ivoire,CIV,2021-03-18,20766,20766,NA,1653,1490,0.08,0.08,NA,56,2021-05-11
Cote d'Ivoire,CIV,2021-03-19,22443,22443,NA,1677,1510,0.09,0.09,NA,57,2021-05-11
Cote d'Ivoire,CIV,2021-03-20,24171,24171,NA,1728,1538,0.09,0.09,NA,58,2021-05-11
Cote d'Ivoire,CIV,2021-03-21,24639,24639,NA,468,1386,0.09,0.09,NA,53,2021-05-11
Cote d'Ivoire,CIV,2021-03-22,24728,24728,NA,89,1364,0.09,0.09,NA,52,2021-05-11
Cote d'Ivoire,CIV,2021-03-23,26079,26079,NA,1351,1233,0.1,0.1,NA,47,2021-05-11
Cote d'Ivoire,CIV,2021-03-24,27886,27886,NA,1807,1253,0.11,0.11,NA,48,2021-05-11
Cote d'Ivoire,CIV,2021-03-25,29535,29535,NA,1649,1253,0.11,0.11,NA,48,2021-05-11
Cote d'Ivoire,CIV,2021-03-26,31104,31104,NA,1569,1237,0.12,0.12,NA,47,2021-05-11
Cote d'Ivoire,CIV,2021-03-27,33395,33395,NA,2291,1318,0.13,0.13,NA,50,2021-05-11
Cote d'Ivoire,CIV,2021-03-28,NA,NA,NA,NA,1322,NA,NA,NA,50,2021-05-11
Cote d'Ivoire,CIV,2021-03-29,34388,34388,NA,NA,1380,0.13,0.13,NA,52,2021-05-11
Cote d'Ivoire,CIV,2021-03-30,37367,37367,NA,2979,1613,0.14,0.14,NA,61,2021-05-11
Cote d'Ivoire,CIV,2021-03-31,40153,40153,NA,2786,1752,0.15,0.15,NA,66,2021-05-11
Cote d'Ivoire,CIV,2021-04-01,42725,42725,NA,2572,1884,0.16,0.16,NA,71,2021-05-11
Cote d'Ivoire,CIV,2021-04-02,45247,45247,NA,2522,2020,0.17,0.17,NA,77,2021-05-11
Cote d'Ivoire,CIV,2021-04-03,47968,47968,NA,2721,2082,0.18,0.18,NA,79,2021-05-11
Cote d'Ivoire,CIV,2021-04-04,49642,49642,NA,1674,2250,0.19,0.19,NA,85,2021-05-11
Cote d'Ivoire,CIV,2021-04-05,NA,NA,NA,NA,2201,NA,NA,NA,83,2021-05-11
Cote d'Ivoire,CIV,2021-04-06,49948,49948,NA,NA,1797,0.19,0.19,NA,68,2021-05-11
Cote d'Ivoire,CIV,2021-04-07,NA,NA,NA,NA,1622,NA,NA,NA,61,2021-05-11
Cote d'Ivoire,CIV,2021-04-08,53071,53071,NA,NA,1478,0.2,0.2,NA,56,2021-05-11
Cote d'Ivoire,CIV,2021-04-09,60823,60823,NA,7752,2225,0.23,0.23,NA,84,2021-05-11
Cote d'Ivoire,CIV,2021-04-10,66496,66496,NA,5673,2647,0.25,0.25,NA,100,2021-05-11
Cote d'Ivoire,CIV,2021-04-11,68843,68843,NA,2347,2743,0.26,0.26,NA,104,2021-05-11
Cote d'Ivoire,CIV,2021-04-12,NA,NA,NA,NA,3416,NA,NA,NA,130,2021-05-11
Cote d'Ivoire,CIV,2021-04-13,NA,NA,NA,NA,4088,NA,NA,NA,155,2021-05-11
Cote d'Ivoire,CIV,2021-04-14,83425,83425,NA,NA,4559,0.32,0.32,NA,173,2021-05-11
Cote d'Ivoire,CIV,2021-04-15,87267,87267,NA,3842,4885,0.33,0.33,NA,185,2021-05-11
Cote d'Ivoire,CIV,2021-04-16,91901,91901,NA,4634,4440,0.35,0.35,NA,168,2021-05-11
Cote d'Ivoire,CIV,2021-04-17,93540,93540,NA,1639,3863,0.35,0.35,NA,146,2021-05-11
Cote d'Ivoire,CIV,2021-04-18,94818,94818,NA,1278,3711,0.36,0.36,NA,141,2021-05-11
Cote d'Ivoire,CIV,2021-04-19,NA,NA,NA,NA,3506,NA,NA,NA,133,2021-05-11
Cote d'Ivoire,CIV,2021-04-20,NA,NA,NA,NA,3302,NA,NA,NA,125,2021-05-11
Cote d'Ivoire,CIV,2021-04-21,105110,105110,NA,NA,3098,0.4,0.4,NA,117,2021-05-11
Cote d'Ivoire,CIV,2021-04-22,109077,109077,NA,3967,3116,0.41,0.41,NA,118,2021-05-11
Cote d'Ivoire,CIV,2021-04-23,113224,113224,NA,4147,3046,0.43,0.43,NA,115,2021-05-11
Cote d'Ivoire,CIV,2021-04-24,117227,117227,NA,4003,3384,0.44,0.44,NA,128,2021-05-11
Cote d'Ivoire,CIV,2021-04-25,118875,118875,NA,1648,3437,0.45,0.45,NA,130,2021-05-11
Cote d'Ivoire,CIV,2021-04-26,119663,119663,NA,788,3059,0.45,0.45,NA,116,2021-05-11
